      time(s)    layer   KOORD_X      PRESS(GPa)   STR_XX(GPa)   VEL_XX(m/s)   DENS(kg/m3
   2.7130E-10        1  1.0000E-04  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10        2  3.0000E-04  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10        3  5.0000E-04  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10        4  7.0000E-04  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10        5  9.0000E-04  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10        6  1.1000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10        7  1.3000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10        8  1.5000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.88E+03
   2.7130E-10        9  1.7000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       10  1.9000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       11  2.1000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       12  2.3000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       13  2.5000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       14  2.7000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       15  2.9000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       16  3.1000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       17  3.3000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       18  3.5000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.88E+03
   2.7130E-10       19  3.7000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       20  3.9000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       21  4.1000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       22  4.3000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
   2.7130E-10       23  4.5000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       24  4.7000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       25  4.9000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       26  5.1000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       27  5.3000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.28E+03
   2.7130E-10       28  5.5000E-03  3.1593E-13 -3.1593E-13  0.00E+00  8.88E+03
   2.7130E-10       29  5.7000E-03  3.1593E-13 -3.1593E-13  0.00E+00  9.48E+03
