1.00E-06	58	1732	2.37E-02	-2.84E-02	1.72E-01	8.88E+03	4.30E+01
1.00E-06	59	1816	2.35E-02	-1.95E-02	1.36E-01	8.88E+03	4.20E+01
1.00E-06	60	1921	2.96E-02	-1.15E-02	8.08E-02	8.88E+03	4.10E+01
1.00E-06	61	1922	3.03E-02	-5.99E-03	3.27E-02	8.88E+03	4.00E+01
1.00E-06	62	1922	2.97E-02	-4.88E-03	-4.47E-02	8.88E+03	3.90E+01
1.00E-06	63	1922	3.02E-02	-8.40E-03	-1.08E-01	8.88E+03	3.80E+01
1.00E-06	64	1884	2.67E-02	-1.58E-02	-1.39E-01	8.88E+03	3.70E+01
1.00E-06	65	1772	2.34E-02	-2.43E-02	-1.94E-01	8.88E+03	3.60E+01
1.00E-06	66	1716	2.91E-02	-3.46E-02	-1.44E-01	8.88E+03	3.50E+01
1.00E-06	67	1704	3.16E-02	-3.87E-02	-2.12E-02	8.88E+03	3.40E+01
1.00E-06	68	1732	3.04E-02	-3.78E-02	-5.15E-02	8.88E+03	3.30E+01
1.00E-06	69	1816	3.52E-02	-3.90E-02	-4.34E-01	8.88E+03	3.20E+01
1.00E-06	70	1921	5.54E-02	-5.38E-02	-1.17E+00	8.88E+03	3.10E+01
1.00E-06	71	1922	8.33E-02	-9.31E-02	-2.45E+00	8.88E+03	3.00E+01
1.00E-06	72	1922	1.27E-01	-1.66E-01	-4.65E+00	8.88E+03	2.90E+01
1.00E-06	73	1922	2.06E-01	-2.92E-01	-8.15E+00	8.89E+03	2.80E+01
1.00E-06	74	1884	3.33E-01	-4.88E-01	-1.28E+01	8.90E+03	2.70E+01
1.00E-06	75	1772	4.85E-01	-7.23E-01	-1.86E+01	8.91E+03	2.60E+01
1.00E-06	76	890	6.12E-01	-8.74E-01	-2.39E+01	8.92E+03	2.50E+01
1.00E-06	77	1704	8.41E-01	-1.12E+00	-3.27E+01	8.93E+03	2.40E+01
1.00E-06	78	1712	1.27E+00	-1.56E+00	-4.92E+01	8.96E+03	2.30E+01
1.00E-06	79	1764	1.89E+00	-2.18E+00	-7.29E+01	9.01E+03	2.20E+01
1.00E-06	80	1884	2.70E+00	-2.97E+00	-1.02E+02	9.06E+03	2.10E+01
1.00E-06	81	2080	3.85E+00	-4.11E+00	-1.33E+02	9.13E+03	2.00E+01
1.00E-06	82	2477	5.05E+00	-5.30E+00	-1.62E+02	9.21E+03	1.90E+01
1.00E-06	83	2129	5.87E+00	-6.09E+00	-1.79E+02	9.26E+03	1.80E+01
1.00E-06	84	1989	6.34E+00	-6.53E+00	-1.89E+02	9.28E+03	1.70E+01
1.00E-06	85	1888	6.74E+00	-6.95E+00	-2.15E+02	9.30E+03	1.60E+01
1.00E-06	86	1740	7.36E+00	-7.57E+00	-2.59E+02	9.33E+03	1.50E+01
1.00E-06	87	1740	7.84E+00	-8.01E+00	-3.10E+02	9.35E+03	1.40E+01
1.00E-06	88	1862	8.19E+00	-8.33E+00	-3.76E+02	9.36E+03	1.30E+01
1.00E-06	89	1927	8.76E+00	-8.85E+00	-3.88E+02	9.40E+03	1.20E+01
1.00E-06	90	2086	9.14E+00	-9.18E+00	-3.90E+02	9.43E+03	1.10E+01
1.00E-06	91	2484	9.71E+00	-9.76E+00	-3.80E+02	9.46E+03	1.00E+01
1.00E-06	92	1928	9.97E+00	-9.94E+00	-3.84E+02	9.47E+03	9.00E+00
1.00E-06	93	1908	1.04E+01	-1.03E+01	-3.78E+02	9.48E+03	8.00E+00
1.00E-06	94	1827	1.12E+01	-1.11E+01	-3.69E+02	9.49E+03	7.00E+00
1.00E-06	95	1815	1.18E+01	-1.17E+01	-3.64E+02	9.50E+03	6.00E+00
1.00E-06	96	2054	1.21E+01	-1.21E+01	-3.62E+02	9.53E+03	5.00E+00
1.00E-06	97	2411	1.27E+01	-1.28E+01	-3.60E+02	9.58E+03	4.00E+00
1.00E-06	98	1841	1.30E+01	-1.31E+01	-3.69E+02	9.60E+03	3.00E+00
1.00E-06	99	1894	1.34E+01	-1.36E+01	-3.76E+02	9.62E+03	2.00E+00
1.00E-06	100	1784	1.40E+01	-1.43E+01	-3.83E+02	9.64E+03	1.00E+00
